zone,season,soil_type,soil_ph_mid,temperature_avg_C,rainfall_mm,humidity_pct,crop_name,is_suitable
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Cauliflower,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Chadachi,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Chengazhinirkizhangu,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Chethikoduveli,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Chilli,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,China aster,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Chittadalotakam,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Chittaratha,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Cinnamon,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Clove,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Cocoa,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Coconut,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Coffee,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Coffee,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Coleus,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Colocasia,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Congosignal grass,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Cotton,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Cowpea,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Crossandra,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Cucumber and oriental pickling melon,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Daincha,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Danthappala,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Elephant foot yam,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Eucalyptus,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Fodder cowpea,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Fodder maize,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Fodder sorghum,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,French bean,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Gamba grass,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Garlic,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Gladiolus,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Gliricidia,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Greater yam,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Green gram,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Green pea,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Groundnut,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Guava,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Guinea grass,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Hedge lucerne,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Horse gram,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Hybrid napier,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Indian gooseberry,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Indigo,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Jack,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Jasmine,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Jeevakom,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Kacholam,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Kampakam,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Kanjiram,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Karinochi,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Kasthurimanjal,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Kattarvazha,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Koovalam,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Kurumthotti,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Lemongrass,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Lesser yam,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Mahagony,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Maize,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Mandarin orange,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Mangium,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Mango,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Mango ginger,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Marigold,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Neela amari,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Neem,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Nilappana,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Nutmeg,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Oilpalm,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Okra,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Orchids,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Palmarosa,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Papaya,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Para grass,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Pathimugham,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Pineapple,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Potato,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Pumpkin,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Radish,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Ragi,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Red gram,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Rice,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Rosewood,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Rubber,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Sandal,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Sapota,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Setaria grass,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Shevri,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Snake gourd,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Sorghum,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Soybean,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Strawberry,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Stylo,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Subabul,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Sugarcane,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Sun hemp,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Sweet potato,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Tamarind,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Tapioca,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Tea,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Teak,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Thembavu,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Thippali,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Thorny bamboo,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Thulasi,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Tobacco,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Tomato,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Tuberose,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Turmeric,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Vanilla,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Vegetable cowpea,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Venga,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Vetiver,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Water melon,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,West Indian Cherry,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,White yam,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Wild indigo,0
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Wild jack or Aini,1
high_ranges,dry_season,Lateritic loam (transitional),5.55,21.5,189,78,Xanthosoma,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Adapathiyan,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Agathi,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Ailanthus or Matti,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Amaranth,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Anthurium,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Apple,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Arecanut,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Arrow root,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Ash gourd,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Asoka,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Beet root,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Betel vine,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Bitter gourd,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Black gram,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Black pepper,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Bottle gourd,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Brahmi,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Brinjal,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cabbage,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Camboge,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cardamom,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Carrot,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cashew,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cassia,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cauliflower,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Chadachi,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Chengazhinirkizhangu,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Chethikoduveli,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Chilli,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,China aster,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Chittadalotakam,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Chittaratha,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cinnamon,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Clove,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cocoa,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Coconut,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Coffee,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Coffee,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Coleus,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Colocasia,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Congosignal grass,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cotton,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cowpea,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Crossandra,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Cucumber and oriental pickling melon,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Daincha,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Danthappala,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Elephant foot yam,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Eucalyptus,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Fodder cowpea,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Fodder maize,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Fodder sorghum,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,French bean,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Gamba grass,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Garlic,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Gladiolus,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Gliricidia,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Greater yam,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Green gram,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Green pea,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Groundnut,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Guava,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Guinea grass,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Hedge lucerne,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Horse gram,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Hybrid napier,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Indian gooseberry,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Indigo,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Jack,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Jasmine,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Jeevakom,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Kacholam,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Kampakam,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Kanjiram,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Karinochi,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Kasthurimanjal,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Kattarvazha,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Koovalam,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Kurumthotti,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Lemongrass,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Lesser yam,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Mahagony,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Maize,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Mandarin orange,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Mangium,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Mango,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Mango ginger,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Marigold,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Neela amari,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Neem,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Nilappana,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Nutmeg,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Oilpalm,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Okra,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Orchids,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Palmarosa,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Papaya,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Para grass,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Pathimugham,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Pineapple,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Potato,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Pumpkin,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Radish,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Ragi,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Red gram,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Rice,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Rosewood,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Rubber,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Sandal,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Sapota,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Setaria grass,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Shevri,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Snake gourd,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Sorghum,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Soybean,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Strawberry,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Stylo,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Subabul,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Sugarcane,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Sun hemp,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Sweet potato,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Tamarind,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Tapioca,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Tea,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Teak,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Thembavu,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Thippali,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Thorny bamboo,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Thulasi,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Tobacco,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Tomato,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Tuberose,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Turmeric,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Vanilla,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Vegetable cowpea,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Venga,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Vetiver,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Water melon,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,West Indian Cherry,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,White yam,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Wild indigo,0
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Wild jack or Aini,1
high_ranges,southwest_monsoon,"Forest loam / hill soil (acidic, high organic matter)",5.25,20.3,420,85,Xanthosoma,1
high_ranges,southwest_monsoon,Lateritic loam (transitional),5.55,20.3,420,85,Adapathiyan,1
high_ranges,southwest_monsoon,Lateritic loam (transitional),5.55,20.3,420,85,Agathi,1
high_ranges,southwest_monsoon,Lateritic loam (transitional),5.55,20.3,420,85,Ailanthus or Matti,1
high_ranges,southwest_monsoon,Lateritic loam (transitional),5.55,20.3,420,85,Amaranth,1
high_ranges,southwest_monsoon,Lateritic loam (transitional),5.55,20.3,420,85,Anthurium,1
high_ranges,southwest_monsoon,Lateritic loam (transitional),5.55,20.3,420,85,Apple,0
high_ranges,southwest_monsoon,Lateritic loam (transitional),5.55,20.3,420,85,Arecanut,1
high_ranges,southwest_monsoon,Lateritic loam (transitional),5.55,20.3,420,85,Arrow root,1
high_ranges,southwest_monsoon,Lateritic loam (transitional),5.55,20.3,420,85,Ash gourd,1
